time_s,Vout_V,iL_A,duty,Rload_ohm
0.034000,4.992851,0.506951,0.41916,10.00
0.034010,4.994421,0.508008,0.41909,10.00
0.034020,4.996025,0.508812,0.41901,10.00
0.034030,4.997651,0.509357,0.41893,10.00
0.034040,4.999287,0.509642,0.41885,10.00
0.034050,5.000948,0.509665,0.41877,10.00
0.034060,5.002702,0.509414,0.41868,10.00
0.034070,5.004428,0.508883,0.41859,10.00
0.034080,5.006115,0.508077,0.41850,10.00
0.034090,5.007750,0.507003,0.41842,10.00
0.034100,5.009143,0.505670,0.41833,10.00
0.034110,5.009748,0.504174,0.41829,10.00
0.034120,5.010279,0.502585,0.41826,10.00
0.034130,5.010734,0.500913,0.41822,10.00
0.034140,5.011108,0.499172,0.41820,10.00
0.034150,5.011118,0.497375,0.41817,10.00
0.034160,5.009917,0.495670,0.41822,10.00
0.034170,5.008650,0.494160,0.41828,10.00
0.034180,5.007325,0.492856,0.41834,10.00
0.034190,5.005953,0.491765,0.41840,10.00
0.034200,5.004670,0.490896,0.41847,10.00
0.034210,5.003860,0.490194,0.41850,10.00
0.034220,5.003025,0.489622,0.41854,10.00
0.034230,5.002172,0.489185,0.41858,10.00
0.034240,5.001307,0.488885,0.41862,10.00
0.034250,5.000530,0.488724,0.41867,10.00
0.034260,5.000127,0.488657,0.41869,10.00
0.034270,4.999725,0.488655,0.41871,10.00
0.034280,4.999327,0.488717,0.41873,10.00
0.034290,4.998935,0.488843,0.41875,10.00
0.034300,4.998794,0.489031,0.41877,10.00
0.034310,4.999625,0.489164,0.41873,10.00
0.034320,5.000456,0.489164,0.41868,10.00
0.034330,5.001279,0.489031,0.41864,10.00
0.034340,5.002089,0.488767,0.41860,10.00
0.034350,5.002565,0.488374,0.41856,10.00
0.034360,5.001767,0.488007,0.41860,10.00
0.034370,5.000959,0.487767,0.41864,10.00
0.034380,5.000148,0.487658,0.41868,10.00
0.034390,4.999339,0.487678,0.41872,10.00
0.034400,4.998598,0.487827,0.41876,10.00
0.034410,4.998107,0.488076,0.41878,10.00
0.034420,4.997633,0.488402,0.41881,10.00
0.034430,4.997177,0.488804,0.41883,10.00
0.034440,4.996743,0.489278,0.41886,10.00
0.034450,4.996662,0.489820,0.41888,10.00
0.034460,4.997910,0.490269,0.41882,10.00
0.034470,4.999167,0.490519,0.41876,10.00
0.034480,5.000425,0.490567,0.41870,10.00
0.034490,5.001673,0.490414,0.41863,10.00
0.034500,5.002641,0.490062,0.41857,10.00
0.034510,5.002539,0.489639,0.41857,10.00
0.034520,5.002419,0.489234,0.41858,10.00
0.034530,5.002281,0.488849,0.41858,10.00
0.034540,5.002128,0.488487,0.41859,10.00
0.034550,5.001941,0.488150,0.41860,10.00
0.034560,5.001669,0.487849,0.41861,10.00
0.034570,5.001386,0.487593,0.41862,10.00
0.034580,5.001094,0.487382,0.41863,10.00
0.034590,5.000795,0.487218,0.41865,10.00
0.034600,5.000730,0.487102,0.41866,10.00
0.034610,5.001615,0.486921,0.41862,10.00
0.034620,5.002483,0.486598,0.41857,10.00
0.034630,5.003328,0.486138,0.41853,10.00
0.034640,5.004146,0.485543,0.41848,10.00
0.034650,5.004514,0.484819,0.41844,10.00
0.034660,5.003190,0.484170,0.41850,10.00
0.034670,5.001850,0.483734,0.41857,10.00
0.034680,5.000501,0.483514,0.41863,10.00
0.034690,4.999154,0.483509,0.41870,10.00
0.034700,4.998004,0.483719,0.41877,10.00
0.034710,4.997606,0.484055,0.41879,10.00
0.034720,4.997228,0.484452,0.41881,10.00
0.034730,4.996871,0.484910,0.41883,10.00
0.034740,4.996538,0.485424,0.41885,10.00
0.034750,4.996041,0.485990,0.41887,10.00
0.034760,4.994816,0.486696,0.41894,10.00
0.034770,4.993633,0.487596,0.41900,10.00
0.034780,4.992503,0.488683,0.41906,10.00
0.034790,4.991431,0.489949,0.41912,10.00
0.034800,4.990541,0.491383,0.41918,10.00
0.034810,4.990181,0.492921,0.41921,10.00
0.034820,4.989894,0.494513,0.41923,10.00
0.034830,4.989681,0.496147,0.41925,10.00
0.034840,4.989544,0.497813,0.41927,10.00
0.034850,4.989494,0.499497,0.41928,10.00
0.034860,4.989558,0.501183,0.41928,10.00
0.034870,4.989697,0.502856,0.41929,10.00
0.034880,4.989912,0.504503,0.41928,10.00
0.034890,4.990199,0.506113,0.41928,10.00
0.034900,4.990784,0.507673,0.41927,10.00
0.034910,4.992345,0.509064,0.41920,10.00
0.034920,4.993955,0.510203,0.41912,10.00
0.034930,4.995602,0.511082,0.41905,10.00
0.034940,4.997275,0.511696,0.41897,10.00
0.034950,4.998651,0.512042,0.41888,10.00
0.034960,4.998801,0.512266,0.41888,10.00
0.034970,4.998960,0.512465,0.41887,10.00
0.034980,4.999126,0.512639,0.41886,10.00
0.034990,4.999299,0.512785,0.41885,10.00
0.035000,4.999658,0.512904,0.41885,10.00
0.035010,5.000742,0.512907,0.41879,10.00
0.035020,5.001815,0.512736,0.41874,10.00
0.035030,5.002872,0.512394,0.41868,10.00
0.035040,5.003904,0.511884,0.41863,10.00
0.035050,5.004757,0.511210,0.41857,10.00
0.035060,5.004991,0.510448,0.41856,10.00
0.035070,5.005188,0.509650,0.41854,10.00
0.035080,5.005347,0.508821,0.41853,10.00
0.035090,5.005467,0.507969,0.41852,10.00
0.035100,5.005737,0.507099,0.41851,10.00
0.035110,5.006724,0.506127,0.41846,10.00
0.035120,5.007658,0.504998,0.41840,10.00
0.035130,5.008532,0.503723,0.41835,10.00
0.035140,5.009341,0.502310,0.41831,10.00
0.035150,5.009932,0.500771,0.41826,10.00
0.035160,5.009865,0.499187,0.41825,10.00
0.035170,5.009726,0.497617,0.41825,10.00
0.035180,5.009517,0.496072,0.41826,10.00
0.035190,5.009240,0.494563,0.41826,10.00
0.035200,5.008633,0.493102,0.41827,10.00
0.035210,5.006916,0.491825,0.41835,10.00
0.035220,5.005156,0.490824,0.41843,10.00
0.035230,5.003367,0.490107,0.41852,10.00
0.035240,5.001560,0.489677,0.41861,10.00
0.035250,5.000253,0.489536,0.41870,10.00
0.035260,5.000951,0.489444,0.41866,10.00
0.035270,5.001639,0.489241,0.41862,10.00
0.035280,5.002312,0.488928,0.41859,10.00
0.035290,5.002965,0.488508,0.41855,10.00
0.035300,5.003386,0.487985,0.41852,10.00
0.035310,5.002958,0.487462,0.41854,10.00
0.035320,5.002510,0.487008,0.41856,10.00
0.035330,5.002046,0.486626,0.41858,10.00
0.035340,5.001569,0.486319,0.41860,10.00
0.035350,5.000972,0.486090,0.41863,10.00
0.035360,4.999937,0.485991,0.41868,10.00
0.035370,4.998906,0.486057,0.41873,10.00
0.035380,4.997888,0.486289,0.41878,10.00
0.035390,4.996889,0.486682,0.41883,10.00
0.035400,4.996070,0.487235,0.41888,10.00
0.035410,4.995895,0.487868,0.41890,10.00
0.035420,4.995750,0.488528,0.41891,10.00
0.035430,4.995636,0.489210,0.41892,10.00
0.035440,4.995555,0.489909,0.41893,10.00
0.035450,4.995288,0.490620,0.41893,10.00
0.035460,4.994192,0.491441,0.41899,10.00
0.035470,4.993143,0.492436,0.41905,10.00
0.035480,4.992149,0.493597,0.41910,10.00
0.035490,4.991216,0.494914,0.41916,10.00
0.035500,4.990642,0.496377,0.41921,10.00
0.035510,4.991302,0.497837,0.41918,10.00
0.035520,4.992022,0.499188,0.41916,10.00
0.035530,4.992797,0.500421,0.41912,10.00
0.035540,4.993621,0.501528,0.41909,10.00
0.035550,4.994404,0.502502,0.41905,10.00
0.035560,4.994891,0.503375,0.41903,10.00
0.035570,4.995413,0.504169,0.41901,10.00
0.035580,4.995966,0.504877,0.41899,10.00
0.035590,4.996547,0.505496,0.41896,10.00
0.035600,4.997058,0.506021,0.41893,10.00
0.035610,4.997221,0.506493,0.41893,10.00
0.035620,4.997405,0.506937,0.41892,10.00
0.035630,4.997606,0.507352,0.41891,10.00
0.035640,4.997825,0.507733,0.41890,10.00
0.035650,4.998052,0.508078,0.41889,10.00
0.035660,4.998262,0.508389,0.41888,10.00
0.035670,4.998485,0.508666,0.41887,10.00
0.035680,4.998718,0.508906,0.41886,10.00
0.035690,4.998960,0.509109,0.41885,10.00
0.035700,4.999479,0.509272,0.41884,10.00
0.035710,5.001075,0.509266,0.41876,10.00
0.035720,5.002656,0.509005,0.41868,10.00
0.035730,5.004211,0.508492,0.41860,10.00
0.035740,5.005729,0.507731,0.41852,10.00
0.035750,5.006937,0.506729,0.41844,10.00
0.035760,5.007041,0.505620,0.41843,10.00
0.035770,5.007094,0.504496,0.41842,10.00
0.035780,5.007096,0.503366,0.41841,10.00
0.035790,5.007047,0.502238,0.41841,10.00
0.035800,5.007141,0.501120,0.41841,10.00
0.035810,5.007956,0.499927,0.41836,10.00
0.035820,5.008710,0.498605,0.41832,10.00
0.035830,5.009398,0.497166,0.41828,10.00
0.035840,5.010014,0.495620,0.41824,10.00
0.035850,5.010635,0.493978,0.41820,10.00
0.035860,5.011501,0.492215,0.41815,10.00
0.035870,5.012278,0.490316,0.41810,10.00
0.035880,5.012963,0.488297,0.41805,10.00
0.035890,5.013550,0.486172,0.41801,10.00
0.035900,5.013926,0.483958,0.41798,10.00
0.035910,5.013760,0.481723,0.41797,10.00
0.035920,5.013495,0.479518,0.41797,10.00
0.035930,5.013133,0.477361,0.41798,10.00
0.035940,5.012676,0.475265,0.41799,10.00
0.035950,5.011908,0.473247,0.41801,10.00
0.035960,5.010181,0.471426,0.41808,10.00
0.035970,5.008387,0.469884,0.41817,10.00
0.035980,5.006539,0.468632,0.41825,10.00
0.035990,5.004651,0.467678,0.41834,10.00
0.036000,5.003044,0.467028,0.41843,10.00
0.036010,5.002650,0.466537,0.41845,10.00
0.036020,5.002238,0.466110,0.41847,10.00
0.036030,5.001809,0.465750,0.41849,10.00
0.036040,5.001369,0.465459,0.41851,10.00
0.036050,5.000722,0.465240,0.41853,10.00
0.036060,4.999290,0.465187,0.41860,10.00
0.036070,4.997868,0.465363,0.41867,10.00
0.036080,4.996467,0.465766,0.41875,10.00
0.036090,4.995096,0.466393,0.41882,10.00
0.036100,4.993690,0.467237,0.41889,10.00
0.036110,4.992034,0.468329,0.41898,10.00
0.036120,4.990441,0.469684,0.41907,10.00
0.036130,4.988924,0.471290,0.41915,10.00
0.036140,4.987493,0.473137,0.41923,10.00
0.036150,4.986202,0.475208,0.41931,10.00
0.036160,4.985186,0.477468,0.41937,10.00
0.036170,4.984283,0.479886,0.41943,10.00
0.036180,4.983496,0.482444,0.41949,10.00
0.036190,4.982833,0.485123,0.41953,10.00
0.036200,4.982396,0.487902,0.41958,10.00
0.036210,4.982484,0.490715,0.41959,10.00
0.036220,4.982699,0.493508,0.41959,10.00
0.036230,4.983038,0.496261,0.41959,10.00
0.036240,4.983499,0.498955,0.41958,10.00
0.036250,4.983972,0.501570,0.41957,10.00
0.036260,4.984140,0.504138,0.41957,10.00
0.036270,4.984422,0.506675,0.41957,10.00
0.036280,4.984817,0.509161,0.41957,10.00
0.036290,4.985322,0.511579,0.41955,10.00
0.036300,4.985886,0.513912,0.41954,10.00
0.036310,4.986371,0.516165,0.41952,10.00
0.036320,4.986954,0.518335,0.41951,10.00
0.036330,4.987631,0.520408,0.41948,10.00
0.036340,4.988395,0.522369,0.41946,10.00
0.036350,4.989102,0.524204,0.41942,10.00
0.036360,4.989329,0.525967,0.41942,10.00
0.036370,4.989633,0.527691,0.41941,10.00
0.036380,4.990014,0.529362,0.41940,10.00
0.036390,4.990466,0.530968,0.41939,10.00
0.036400,4.991196,0.532500,0.41937,10.00
0.036410,4.992817,0.533845,0.41930,10.00
0.036420,4.994485,0.534928,0.41922,10.00
0.036430,4.996187,0.535742,0.41914,10.00
0.036440,4.997911,0.536282,0.41906,10.00
0.036450,4.999521,0.536546,0.41897,10.00
0.036460,5.000635,0.536592,0.41892,10.00
0.036470,5.001742,0.536459,0.41886,10.00
0.036480,5.002833,0.536149,0.41880,10.00
0.036490,5.003901,0.535665,0.41875,10.00
0.036500,5.004982,0.535011,0.41869,10.00
0.036510,5.006208,0.534171,0.41862,10.00
0.036520,5.007385,0.533136,0.41856,10.00
0.036530,5.008504,0.531916,0.41850,10.00
0.036540,5.009558,0.530518,0.41844,10.00
0.036550,5.010703,0.528955,0.41838,10.00
0.036560,5.012422,0.527158,0.41828,10.00
0.036570,5.014044,0.525091,0.41819,10.00
0.036580,5.015558,0.522768,0.41810,10.00
0.036590,5.016953,0.520207,0.41802,10.00
0.036600,5.018294,0.517429,0.41794,10.00
0.036610,5.019793,0.514417,0.41785,10.00
0.036620,5.021143,0.511172,0.41776,10.00
0.036630,5.022334,0.507717,0.41768,10.00
0.036640,5.023357,0.504078,0.41761,10.00
0.036650,5.024042,0.500283,0.41755,10.00
0.036660,5.023893,0.496439,0.41754,10.00
0.036670,5.023571,0.492625,0.41753,10.00
0.036680,5.023079,0.488870,0.41754,10.00
0.036690,5.022421,0.485201,0.41755,10.00
0.036700,5.021539,0.481645,0.41757,10.00
0.036710,5.020251,0.478256,0.41762,10.00
0.036720,5.018820,0.475080,0.41767,10.00
0.036730,5.017259,0.472139,0.41773,10.00
0.036740,5.015577,0.469453,0.41780,10.00
0.036750,5.013942,0.467041,0.41788,10.00
0.036760,5.012819,0.464847,0.41792,10.00
0.036770,5.011608,0.462836,0.41797,10.00
0.036780,5.010316,0.461023,0.41803,10.00
0.036790,5.008953,0.459420,0.41809,10.00
0.036800,5.007590,0.458038,0.41815,10.00
0.036810,5.006419,0.456857,0.41820,10.00
0.036820,5.005205,0.455866,0.41826,10.00
0.036830,5.003957,0.455070,0.41832,10.00
0.036840,5.002684,0.454476,0.41838,10.00
0.036850,5.001156,0.454087,0.41844,10.00
0.036860,4.998671,0.454020,0.41857,10.00
0.036870,4.996204,0.454350,0.41869,10.00
0.036880,4.993775,0.455074,0.41882,10.00
0.036890,4.991400,0.456184,0.41894,10.00
0.036900,4.989131,0.457673,0.41907,10.00
0.036910,4.987085,0.459510,0.41918,10.00
0.036920,4.985142,0.461671,0.41929,10.00
0.036930,4.983313,0.464138,0.41939,10.00
0.036940,4.981613,0.466893,0.41949,10.00
0.036950,4.979893,0.469915,0.41959,10.00
0.036960,4.977687,0.473256,0.41972,10.00
0.036970,4.975652,0.476945,0.41984,10.00
0.036980,4.973803,0.480951,0.41995,10.00
0.036990,4.972151,0.485245,0.42006,10.00
0.037000,4.971080,0.489795,0.42016,10.00
0.037010,4.971704,0.494388,0.42015,10.00
0.037020,4.972531,0.498873,0.42013,10.00
0.037030,4.973553,0.503218,0.42010,10.00
0.037040,4.974763,0.507390,0.42007,10.00
0.037050,4.975934,0.511362,0.42002,10.00
0.037060,4.976405,0.515208,0.42002,10.00
0.037070,4.977047,0.518971,0.42000,10.00
0.037080,4.977853,0.522625,0.41998,10.00
0.037090,4.978817,0.526142,0.41995,10.00
0.037100,4.980073,0.529499,0.41992,10.00
0.037110,4.982025,0.532604,0.41984,10.00
0.037120,4.984101,0.535390,0.41975,10.00
0.037130,4.986284,0.537840,0.41965,10.00
0.037140,4.988560,0.539935,0.41955,10.00
0.037150,4.990860,0.541663,0.41944,10.00
0.037160,4.993022,0.543035,0.41934,10.00
0.037170,4.995227,0.544059,0.41923,10.00
0.037180,4.997458,0.544729,0.41913,10.00
0.037190,4.999700,0.545040,0.41901,10.00
0.037200,5.001934,0.544992,0.41890,10.00
0.037210,5.004140,0.544588,0.41879,10.00
0.037220,5.006307,0.543832,0.41868,10.00
0.037230,5.008421,0.542730,0.41856,10.00
0.037240,5.010466,0.541293,0.41845,10.00
0.037250,5.012489,0.539532,0.41835,10.00
0.037260,5.014660,0.537430,0.41823,10.00
0.037270,5.016715,0.534986,0.41811,10.00
0.037280,5.018641,0.532218,0.41800,10.00
0.037290,5.020425,0.529147,0.41789,10.00
0.037300,5.021960,0.525797,0.41779,10.00
0.037310,5.022953,0.522238,0.41772,10.00
0.037320,5.023777,0.518527,0.41766,10.00
0.037330,5.024425,0.514691,0.41761,10.00
0.037340,5.024893,0.510759,0.41756,10.00
0.037350,5.025131,0.506760,0.41753,10.00
0.037360,5.024993,0.502746,0.41751,10.00
0.037370,5.024675,0.498761,0.41751,10.00
0.037380,5.024179,0.494835,0.41751,10.00
0.037390,5.023509,0.490996,0.41752,10.00
0.037400,5.022656,0.487271,0.41754,10.00
0.037410,5.021582,0.483694,0.41758,10.00
0.037420,5.020355,0.480296,0.41762,10.00
0.037430,5.018985,0.477101,0.41767,10.00
0.037440,5.017482,0.474131,0.41773,10.00
0.037450,5.015796,0.471407,0.41780,10.00
0.037460,5.013756,0.468977,0.41789,10.00
0.037470,5.011623,0.466879,0.41798,10.00
0.037480,5.009415,0.465125,0.41808,10.00
0.037490,5.007147,0.463727,0.41819,10.00
0.037500,5.005150,0.462695,0.41830,10.00
0.037510,5.004383,0.461883,0.41833,10.00
0.037520,5.003586,0.461196,0.41837,10.00
0.037530,5.002764,0.460637,0.41841,10.00
0.037540,5.001925,0.460211,0.41845,10.00
0.037550,5.000875,0.459920,0.41849,10.00
0.037560,4.999031,0.459861,0.41858,10.00
0.037570,4.997201,0.460097,0.41868,10.00
0.037580,4.995398,0.460625,0.41877,10.00
0.037590,4.993635,0.461440,0.41886,10.00
0.037600,4.991880,0.462536,0.41895,10.00
0.037610,4.990009,0.463925,0.41905,10.00
0.037620,4.988218,0.465610,0.41915,10.00
0.037630,4.986520,0.467578,0.41925,10.00
0.037640,4.984926,0.469814,0.41934,10.00
0.037650,4.983645,0.472301,0.41943,10.00
0.037660,4.983272,0.474924,0.41946,10.00
0.037670,4.983021,0.477603,0.41949,10.00
0.037680,4.982894,0.480316,0.41951,10.00
0.037690,4.982892,0.483045,0.41953,10.00
0.037700,4.982865,0.485768,0.41953,10.00
0.037710,4.982370,0.488539,0.41957,10.00
0.037720,4.982006,0.491383,0.41961,10.00
0.037730,4.981774,0.494280,0.41964,10.00
0.037740,4.981675,0.497208,0.41966,10.00
0.037750,4.981771,0.500147,0.41967,10.00
0.037760,4.982238,0.503045,0.41966,10.00
0.037770,4.982833,0.505863,0.41965,10.00
0.037780,4.983550,0.508581,0.41963,10.00
0.037790,4.984385,0.511178,0.41960,10.00
0.037800,4.985190,0.513638,0.41957,10.00
0.037810,4.985547,0.516008,0.41956,10.00
0.037820,4.986009,0.518316,0.41955,10.00
0.037830,4.986570,0.520546,0.41953,10.00
0.037840,4.987228,0.522682,0.41951,10.00
0.037850,4.987992,0.524709,0.41949,10.00
0.037860,4.988898,0.526605,0.41945,10.00
0.037870,4.989882,0.528352,0.41941,10.00
0.037880,4.990937,0.529939,0.41937,10.00
0.037890,4.992054,0.531353,0.41932,10.00
0.037900,4.993420,0.532587,0.41927,10.00
0.037910,4.995605,0.533537,0.41916,10.00
0.037920,4.997814,0.534136,0.41905,10.00
0.037930,5.000030,0.534381,0.41894,10.00
0.037940,5.002237,0.534271,0.41883,10.00
0.037950,5.004349,0.533808,0.41872,10.00
0.037960,5.006135,0.533032,0.41863,10.00
0.037970,5.007871,0.531971,0.41853,10.00
0.037980,5.009543,0.530635,0.41844,10.00
0.037990,5.011139,0.529035,0.41835,10.00
0.038000,5.012473,0.527182,0.41827,10.00
0.038010,5.013008,0.525175,0.41823,10.00
0.038020,5.013447,0.523087,0.41820,10.00
0.038030,5.013787,0.520933,0.41817,10.00
0.038040,5.014027,0.518728,0.41814,10.00
0.038050,5.014389,0.516489,0.41813,10.00
0.038060,5.015539,0.514125,0.41805,10.00
0.038070,5.016573,0.511581,0.41799,10.00
0.038080,5.017482,0.508877,0.41793,10.00
0.038090,5.018260,0.506033,0.41787,10.00
0.038100,5.018924,0.503070,0.41783,10.00
0.038110,5.019532,0.500000,0.41778,10.00
0.038120,5.019997,0.496838,0.41774,10.00
0.038130,5.020314,0.493608,0.41771,10.00
0.038140,5.020481,0.490334,0.41768,10.00
0.038150,5.020419,0.487039,0.41766,10.00
0.038160,5.019889,0.483786,0.41767,10.00
0.038170,5.019217,0.480625,0.41769,10.00
0.038180,5.018407,0.477576,0.41771,10.00
0.038190,5.017467,0.474663,0.41774,10.00
0.038200,5.016477,0.471907,0.41778,10.00
0.038210,5.015667,0.469290,0.41781,10.00
0.038220,5.014747,0.466807,0.41784,10.00
0.038230,5.013722,0.464476,0.41788,10.00
0.038240,5.012600,0.462314,0.41792,10.00
0.038250,5.011118,0.460336,0.41797,10.00
0.038260,5.008477,0.458685,0.41809,10.00
0.038270,5.005785,0.457460,0.41822,10.00
0.038280,5.003060,0.456667,0.41836,10.00
0.038290,5.000325,0.456311,0.41849,10.00
0.038300,4.997935,0.456394,0.41863,10.00
0.038310,4.996919,0.456750,0.41868,10.00
0.038320,4.995928,0.457268,0.41873,10.00
0.038330,4.994969,0.457944,0.41879,10.00
0.038340,4.994050,0.458771,0.41884,10.00
0.038350,4.992701,0.459744,0.41889,10.00
0.038360,4.989517,0.461083,0.41905,10.00
0.038370,4.986421,0.462929,0.41922,10.00
0.038380,4.983437,0.465266,0.41938,10.00
0.038390,4.980585,0.468075,0.41954,10.00
0.038400,4.978446,0.471334,0.41969,10.00
0.038410,4.978707,0.474751,0.41970,10.00
0.038420,4.979120,0.478118,0.41969,10.00
0.038430,4.979683,0.481414,0.41968,10.00
0.038440,4.980389,0.484613,0.41967,10.00
0.038450,4.980930,0.487694,0.41964,10.00
0.038460,4.980391,0.490780,0.41968,10.00
0.038470,4.979996,0.493946,0.41972,10.00
0.038480,4.979749,0.497169,0.41975,10.00
0.038490,4.979650,0.500425,0.41977,10.00
0.038500,4.979598,0.503691,0.41979,10.00
0.038510,4.979293,0.506991,0.41982,10.00
0.038520,4.979139,0.510334,0.41985,10.00
0.038530,4.979139,0.513695,0.41987,10.00
0.038540,4.979291,0.517049,0.41988,10.00
0.038550,4.979974,0.520372,0.41988,10.00
0.038560,4.982312,0.523458,0.41978,10.00
0.038570,4.984770,0.526165,0.41967,10.00
0.038580,4.987328,0.528473,0.41956,10.00
0.038590,4.989968,0.530368,0.41943,10.00
0.038600,4.992531,0.531838,0.41931,10.00
0.038610,4.994579,0.532939,0.41921,10.00
0.038620,4.996659,0.533712,0.41911,10.00
0.038630,4.998756,0.534150,0.41901,10.00
0.038640,5.000854,0.534252,0.41890,10.00
0.038650,5.002931,0.534018,0.41880,10.00
0.038660,5.004955,0.533455,0.41869,10.00
0.038670,5.006936,0.532569,0.41859,10.00
0.038680,5.008858,0.531368,0.41848,10.00
0.038690,5.010709,0.529863,0.41838,10.00
0.038700,5.012379,0.528064,0.41829,10.00
0.038710,5.013565,0.526032,0.41821,10.00
0.038720,5.014649,0.523815,0.41815,10.00
0.038730,5.015622,0.521429,0.41809,10.00
0.038740,5.016479,0.518892,0.41803,10.00
0.038750,5.017083,0.516222,0.41798,10.00
0.038760,5.017045,0.513503,0.41797,10.00
0.038770,5.016883,0.510795,0.41796,10.00
0.038780,5.016600,0.508117,0.41796,10.00
0.038790,5.016198,0.505490,0.41796,10.00
0.038800,5.015724,0.502933,0.41798,10.00
0.038810,5.015311,0.500442,0.41798,10.00
0.038820,5.014789,0.498021,0.41800,10.00
0.038830,5.014162,0.495689,0.41801,10.00
0.038840,5.013435,0.493461,0.41804,10.00
0.038850,5.012544,0.491354,0.41807,10.00
0.038860,5.011292,0.489416,0.41812,10.00
0.038870,5.009964,0.487681,0.41818,10.00
0.038880,5.008568,0.486161,0.41824,10.00
0.038890,5.007116,0.484868,0.41830,10.00
0.038900,5.005923,0.483809,0.41837,10.00
0.038910,5.005903,0.482846,0.41837,10.00
0.038920,5.005840,0.481888,0.41837,10.00
0.038930,5.005734,0.480942,0.41837,10.00
0.038940,5.005586,0.480015,0.41837,10.00
0.038950,5.005253,0.479113,0.41838,10.00
0.038960,5.004305,0.478313,0.41842,10.00
0.038970,5.003330,0.477665,0.41846,10.00
0.038980,5.002334,0.477175,0.41851,10.00
0.038990,5.001325,0.476845,0.41856,10.00
0.039000,5.000105,0.476677,0.41861,10.00
0.039010,4.998073,0.476770,0.41871,10.00
0.039020,4.996064,0.477188,0.41882,10.00
0.039030,4.994091,0.477925,0.41892,10.00
0.039040,4.992169,0.478977,0.41902,10.00
0.039050,4.990432,0.480334,0.41912,10.00
0.039060,4.989249,0.481928,0.41919,10.00
0.039070,4.988149,0.483707,0.41925,10.00
0.039080,4.987139,0.485660,0.41931,10.00
0.039090,4.986227,0.487769,0.41937,10.00
0.039100,4.985398,0.490021,0.41942,10.00
0.039110,4.984599,0.492407,0.41948,10.00
0.039120,4.983915,0.494917,0.41953,10.00
0.039130,4.983352,0.497530,0.41957,10.00
0.039140,4.982911,0.500229,0.41960,10.00
0.039150,4.982867,0.502993,0.41964,10.00
0.039160,4.984021,0.505672,0.41959,10.00
0.039170,4.985286,0.508162,0.41954,10.00
0.039180,4.986653,0.510445,0.41949,10.00
0.039190,4.988111,0.512506,0.41942,10.00
0.039200,4.989586,0.514329,0.41936,10.00
0.039210,4.990875,0.515933,0.41930,10.00
0.039220,4.992225,0.517328,0.41924,10.00
0.039230,4.993626,0.518505,0.41918,10.00
0.039240,4.995069,0.519455,0.41911,10.00
0.039250,4.996689,0.520173,0.41904,10.00
0.039260,4.998914,0.520584,0.41893,10.00
0.039270,5.001138,0.520638,0.41882,10.00
0.039280,5.003345,0.520336,0.41871,10.00
0.039290,5.005519,0.519682,0.41860,10.00
0.039300,5.007363,0.518682,0.41848,10.00
0.039310,5.008026,0.517479,0.41844,10.00
0.039320,5.008628,0.516173,0.41841,10.00
0.039330,5.009167,0.514772,0.41837,10.00
0.039340,5.009636,0.513288,0.41834,10.00
0.039350,5.010191,0.511732,0.41831,10.00
0.039360,5.011290,0.510040,0.41825,10.00
0.039370,5.012304,0.508176,0.41819,10.00
0.039380,5.013224,0.506153,0.41813,10.00
0.039390,5.014044,0.503987,0.41808,10.00
0.039400,5.014556,0.501694,0.41803,10.00
0.039410,5.014155,0.499389,0.41804,10.00
0.039420,5.013653,0.497151,0.41805,10.00
0.039430,5.013053,0.494999,0.41807,10.00
0.039440,5.012362,0.492946,0.41809,10.00
0.039450,5.011620,0.491008,0.41812,10.00
0.039460,5.010942,0.489181,0.41814,10.00
0.039470,5.010188,0.487465,0.41817,10.00
0.039480,5.009362,0.485873,0.41820,10.00
0.039490,5.008472,0.484416,0.41824,10.00
0.039500,5.007559,0.483105,0.41828,10.00
0.039510,5.006740,0.481930,0.41832,10.00
0.039520,5.005875,0.480888,0.41835,10.00
0.039530,5.004970,0.479987,0.41839,10.00
0.039540,5.004032,0.479232,0.41844,10.00
0.039550,5.003071,0.478628,0.41848,10.00
0.039560,5.002099,0.478179,0.41853,10.00
0.039570,5.001115,0.477886,0.41858,10.00
0.039580,5.000127,0.477751,0.41862,10.00
0.039590,4.999141,0.477774,0.41867,10.00
0.039600,4.997981,0.477955,0.41872,10.00
0.039610,4.996106,0.478380,0.41882,10.00
0.039620,4.994266,0.479104,0.41892,10.00
0.039630,4.992476,0.480120,0.41901,10.00
0.039640,4.990748,0.481420,0.41911,10.00
0.039650,4.989083,0.482995,0.41920,10.00
0.039660,4.987463,0.484835,0.41929,10.00
0.039670,4.985940,0.486932,0.41938,10.00
0.039680,4.984526,0.489267,0.41946,10.00
0.039690,4.983230,0.491824,0.41954,10.00
0.039700,4.982276,0.494583,0.41961,10.00
0.039710,4.982309,0.497421,0.41963,10.00
0.039720,4.982471,0.500248,0.41963,10.00
0.039730,4.982759,0.503044,0.41963,10.00
0.039740,4.983172,0.505788,0.41963,10.00
0.039750,4.983524,0.508462,0.41962,10.00
0.039760,4.983273,0.511131,0.41964,10.00
0.039770,4.983145,0.513836,0.41966,10.00
0.039780,4.983141,0.516555,0.41968,10.00
0.039790,4.983260,0.519270,0.41969,10.00
0.039800,4.983444,0.521961,0.41969,10.00
0.039810,4.983522,0.524635,0.41970,10.00
